x,y,z,v
29,3,22,0
29,4,22,0
29,5,22,0
29,6,22,0
29,7,22,0
29,8,22,0
29,9,22,0
29,10,22,0
29,11,22,0
29,12,22,0
29,13,22,0
29,14,22,0
29,15,22,0
29,16,22,0
29,17,22,0
29,18,22,0
29,19,22,0
29,20,22,0
29,21,22,0
29,22,22,0
29,23,22,0
29,24,22,0
29,25,22,0
29,26,22,0
29,27,22,0
29,28,22,0
29,29,22,0
29,30,22,0
29,31,22,0
29,32,22,0
29,33,22,0
29,34,22,0
29,35,22,0
29,36,22,0
29,37,22,0
29,38,22,0
29,39,22,0
28,39,22,0
28,38,22,0
28,37,22,0
28,36,22,0
28,35,22,0
28,34,22,0
28,33,22,0
28,32,22,0
28,31,22,0
28,30,22,0
28,29,22,0
28,28,22,0
28,27,22,0
28,26,22,0
28,25,22,0
28,24,22,0
28,23,22,0
28,22,22,0
28,21,22,0
28,20,22,0
28,19,22,0
28,18,22,0
28,17,22,0
28,16,22,0
28,15,22,0
28,14,22,0
28,13,22,0
28,12,22,0
28,11,22,0
28,10,22,0
28,9,22,0
28,8,22,0
28,7,22,0
28,6,22,0
28,5,22,0
28,4,22,0
28,3,22,0
28,2,22,0
28,1,22,0
28,0,22,0
27,0,22,0
27,1,22,0
27,2,22,0
27,3,22,0
27,4,22,0
27,5,22,0
27,6,22,0
27,7,22,0
27,8,22,0
27,9,22,0
27,10,22,0
27,11,22,0
27,12,22,0
27,13,22,0
27,14,22,0
27,15,22,0
27,16,22,0
27,17,22,0
27,18,22,0
27,19,22,0
27,20,22,0
27,21,22,0
27,22,22,0
27,23,22,0
27,24,22,0
27,25,22,0
27,26,22,0
27,27,22,0
27,28,22,0
27,29,22,0
27,30,22,0
27,31,22,0
27,32,22,0
27,33,22,0
27,34,22,0
27,35,22,0
27,36,22,0
27,37,22,0
27,38,22,0
27,39,22,0
26,39,22,0
26,38,22,0
26,37,22,0
26,36,22,0
26,35,22,0
26,34,22,0
26,33,22,0
26,32,22,0
26,31,22,0
26,30,22,0
26,29,22,0
26,28,22,0
26,27,22,0
26,26,22,0
26,25,22,0
26,24,22,0
26,23,22,0
26,22,22,0
26,21,22,0
26,20,22,0
26,19,22,0
26,18,22,0
26,17,22,0
26,16,22,0
26,15,22,0
26,14,22,0
26,13,22,0
26,12,22,0
26,11,22,0
26,10,22,0
26,9,22,0
26,8,22,0
26,7,22,0
26,6,22,0
26,5,22,0
26,4,22,0
26,3,22,0
26,2,22,0
26,1,22,0
26,0,22,0
25,0,22,0
25,1,22,0
25,2,22,0
25,3,22,0
25,4,22,0
25,5,22,0
25,6,22,0
25,7,22,0
25,8,22,0
25,9,22,0
25,10,22,0
25,11,22,0
25,12,22,0
25,13,22,0
25,14,22,0
25,15,22,0
25,16,22,0
25,17,22,0
25,18,22,0
25,19,22,0
25,20,22,0
25,21,22,0
25,22,22,0
25,23,22,0
25,24,22,0
25,25,22,0
25,26,22,0
25,27,22,0
25,28,22,0
25,29,22,0
25,30,22,0
25,31,22,0
25,32,22,0
25,33,22,0
25,34,22,0
25,35,22,0
25,36,22,0
25,37,22,0
25,38,22,0
25,39,22,0
24,39,22,0
24,38,22,0
24,37,22,0
24,36,22,0
24,35,22,0
24,34,22,0
24,33,22,0
24,32,22,0
24,31,22,0
24,30,22,0
24,29,22,0
24,28,22,0
24,27,22,0
24,26,22,0
24,25,22,0
24,24,22,0
24,23,22,0
24,22,22,0
24,21,22,0
24,20,22,0
24,19,22,0
24,18,22,0
24,17,22,0
24,16,22,0
24,15,22,0
24,14,22,0
24,13,22,0
24,12,22,0
24,11,22,0
24,10,22,0
24,9,22,0
24,8,22,0
24,7,22,0
24,6,22,0
24,5,22,0
24,4,22,0
24,3,22,0
24,2,22,0
24,1,22,0
24,0,22,0
23,0,22,0
23,1,22,0
23,2,22,0
23,3,22,0
23,4,22,0
23,5,22,0
23,6,22,0
23,7,22,0
23,8,22,0
23,9,22,0
23,10,22,0
23,11,22,0
23,12,22,0
23,13,22,0
23,14,22,0
23,15,22,0
23,16,22,0
23,17,22,0
23,18,22,0
23,19,22,0
23,20,22,0
23,21,22,0
23,22,22,0
23,23,22,0
23,24,22,0
23,25,22,0
23,26,22,0
23,27,22,0
23,28,22,0
23,29,22,0
23,30,22,0
23,31,22,0
23,32,22,0
23,33,22,0
23,34,22,0
23,35,22,0
23,36,22,0
23,37,22,0
23,38,22,0
23,39,22,0
22,39,22,0
22,38,22,0
22,37,22,0
22,36,22,0
22,35,22,0
22,34,22,0
22,33,22,0
22,32,22,0
22,31,22,0
22,30,22,0
22,29,22,0
22,28,22,0
22,27,22,0
22,26,22,0
22,25,22,0
22,24,22,0
22,23,22,0
22,22,22,0
22,21,22,0
22,20,22,0
22,19,22,0
22,18,22,0
22,17,22,0
22,16,22,0
22,15,22,0
22,14,22,0
22,13,22,0
22,12,22,0
22,11,22,0
22,10,22,0
22,9,22,0
22,8,22,0
22,7,22,0
22,6,22,0
22,5,22,0
22,4,22,0
22,3,22,0
22,2,22,0
22,1,22,0
22,0,22,0
21,0,22,0
21,1,22,0
21,2,22,0
21,3,22,0
21,4,22,0
21,5,22,0
21,6,22,0
21,7,22,0
21,8,22,0
21,9,22,0
21,10,22,0
21,11,22,0
21,12,22,0
21,13,22,0
21,14,22,0
21,15,22,0
21,16,22,0
21,17,22,0
21,18,22,0
21,19,22,0
21,20,22,0
21,21,22,0
21,22,22,0
21,23,22,0
21,24,22,0
21,25,22,0
21,26,22,0
21,27,22,0
21,28,22,0
21,29,22,0
21,30,22,0
21,31,22,0
21,32,22,0
21,33,22,0
21,34,22,0
21,35,22,0
21,36,22,0
21,37,22,0
21,38,22,0
21,39,22,0
20,39,22,0
20,38,22,0
20,37,22,0
20,36,22,0
20,35,22,0
20,34,22,0
20,33,22,0
20,32,22,0
20,31,22,0
20,30,22,0
20,29,22,0
20,28,22,0
20,27,22,0
20,26,22,0
20,25,22,0
20,24,22,0
20,23,22,0
20,22,22,0
20,21,22,0
20,20,22,0
20,19,22,0
20,18,22,0
20,17,22,0
20,16,22,0
20,15,22,0
20,14,22,0
20,13,22,0
20,12,22,0
20,11,22,0
20,10,22,0
20,9,22,0
20,8,22,0
20,7,22,0
20,6,22,0
20,5,22,0
20,4,22,0
20,3,22,0
20,2,22,0
20,1,22,0
20,0,22,0
19,0,22,0
19,1,22,0
19,2,22,0
19,3,22,0
19,4,22,0
19,5,22,0
19,6,22,0
19,7,22,0
19,8,22,0
19,9,22,0
19,10,22,0
19,11,22,0
19,12,22,0
19,13,22,0
19,14,22,0
19,15,22,0
19,16,22,0
19,17,22,0
19,18,22,0
19,19,22,0
19,20,22,0
19,21,22,0
19,22,22,0
19,23,22,0
19,24,22,0
19,25,22,0
19,26,22,0
19,27,22,0
19,28,22,0
19,29,22,0
19,30,22,0
19,31,22,0
19,32,22,0
19,33,22,0
19,34,22,0
19,35,22,0
19,36,22,0
19,37,22,0
19,38,22,0
19,39,22,0
18,39,22,0
18,38,22,0
18,37,22,0
18,36,22,0
18,35,22,0
18,34,22,0
18,33,22,0
18,32,22,0
18,31,22,0
18,30,22,0
18,29,22,0
18,28,22,0
18,27,22,0
18,26,22,0
18,25,22,0
18,24,22,0
18,23,22,0
18,22,22,0
18,21,22,0
18,20,22,0
18,19,22,0
18,18,22,0
18,17,22,0
18,16,22,0
18,15,22,0
18,14,22,0
18,13,22,0
18,12,22,0
18,11,22,0
18,10,22,0
18,9,22,0
18,8,22,0
18,7,22,0
18,6,22,0
18,5,22,0
18,4,22,0
18,3,22,0
18,2,22,0
18,1,22,0
18,0,22,0
17,0,22,0
17,1,22,0
17,2,22,0
17,3,22,0
17,4,22,0
17,5,22,0
17,6,22,0
17,7,22,0
17,8,22,0
17,9,22,0
17,10,22,0
17,11,22,0
17,12,22,0
17,13,22,0
17,14,22,0
17,15,22,0
17,16,22,0
17,17,22,0
17,18,22,0
17,19,22,0
17,20,22,0
17,21,22,0
17,22,22,0
17,23,22,0
17,24,22,0
17,25,22,0
17,26,22,0
17,27,22,0
17,28,22,0
17,29,22,0
17,30,22,0
17,31,22,0
17,32,22,0
17,33,22,0
17,34,22,0
17,35,22,0
17,36,22,0
17,37,22,0
17,38,22,0
17,39,22,0
16,39,22,0
16,38,22,0
16,37,22,0
16,36,22,0
16,35,22,0
16,34,22,0
16,33,22,0
16,32,22,0
16,31,22,0
16,30,22,0
16,29,22,0
16,28,22,0
16,27,22,0
16,26,22,0
16,25,22,0
16,24,22,0
16,23,22,0
16,22,22,0
16,21,22,0
16,20,22,0
16,19,22,0
16,18,22,0
16,17,22,0
16,16,22,0
16,15,22,0
16,14,22,0
16,13,22,0
16,12,22,0
16,11,22,0
16,10,22,0
16,9,22,0
16,8,22,0
16,7,22,0
16,6,22,0
16,5,22,0
16,4,22,0
16,3,22,0
16,2,22,0
16,1,22,0
16,0,22,0
15,0,22,0
15,1,22,0
15,2,22,0
15,3,22,0
15,4,22,0
15,5,22,0
15,6,22,0
15,7,22,0
15,8,22,0
15,9,22,0
15,10,22,0
15,11,22,0
15,12,22,0
15,13,22,0
15,14,22,0
15,15,22,0
15,16,22,0
15,17,22,0
15,18,22,0
15,19,22,0
15,20,22,0
15,21,22,0
15,22,22,0
15,23,22,0
15,24,22,0
15,25,22,0
15,26,22,0
15,27,22,0
15,28,22,0
15,29,22,0
15,30,22,0
15,31,22,0
15,32,22,0
15,33,22,0
15,34,22,0
15,35,22,0
15,36,22,0
15,37,22,0
15,38,22,0
15,39,22,0
14,39,22,0
14,38,22,0
14,37,22,0
14,36,22,0
14,35,22,0
14,34,22,0
14,33,22,0
14,32,22,0
14,31,22,0
14,30,22,0
14,29,22,0
14,28,22,0
14,27,22,0
14,26,22,0
14,25,22,0
14,24,22,0
14,23,22,0
14,22,22,0
14,21,22,0
14,20,22,0
14,19,22,0
14,18,22,0
14,17,22,0
14,16,22,0
14,15,22,0
14,14,22,0
14,13,22,0
14,12,22,0
14,11,22,0
14,10,22,0
14,9,22,0
14,8,22,0
14,7,22,0
14,6,22,0
14,5,22,0
14,4,22,0
14,3,22,0
14,2,22,0
14,1,22,0
14,0,22,0
13,0,22,0
13,1,22,0
13,2,22,0
13,3,22,0
13,4,22,0
13,5,22,0
13,6,22,0
13,7,22,0
13,8,22,0
13,9,22,0
13,10,22,0
13,11,22,0
13,12,22,0
13,13,22,0
13,14,22,0
13,15,22,0
13,16,22,0
13,17,22,0
13,18,22,0
13,19,22,0
13,20,22,0
13,21,22,0
13,22,22,0
13,23,22,0
13,24,22,0
13,25,22,0
13,26,22,0
13,27,22,0
13,28,22,0
13,29,22,0
13,30,22,0
13,31,22,0
13,32,22,0
13,33,22,0
13,34,22,0
13,35,22,0
13,36,22,0
13,37,22,0
13,38,22,0
13,39,22,0
12,39,22,0
12,38,22,0
12,37,22,0
12,36,22,0
12,35,22,0
12,34,22,0
12,33,22,0
12,32,22,0
12,31,22,0
12,30,22,0
12,29,22,0
12,28,22,0
12,27,22,0
12,26,22,0
12,25,22,0
12,24,22,0
12,23,22,0
12,22,22,0
12,21,22,0
12,20,22,0
12,19,22,0
12,18,22,0
12,17,22,0
12,16,22,0
12,15,22,0
12,14,22,0
12,13,22,0
12,12,22,0
12,11,22,0
12,10,22,0
12,9,22,0
12,8,22,0
12,7,22,0
12,6,22,0
12,5,22,0
12,4,22,0
12,3,22,0
12,2,22,0
12,1,22,0
12,0,22,0
11,0,22,0
11,1,22,0
11,2,22,0
11,3,22,0
11,4,22,0
11,5,22,0
11,6,22,0
11,7,22,0
11,8,22,0
11,9,22,0
11,10,22,0
11,11,22,0
11,12,22,0
11,13,22,0
11,14,22,0
11,15,22,0
11,16,22,0
11,17,22,0
11,18,22,0
11,19,22,0
11,20,22,0
11,21,22,0
11,22,22,0
11,23,22,0
11,24,22,0
11,25,22,0
11,26,22,0
11,27,22,0
11,28,22,0
11,29,22,0
11,30,22,0
11,31,22,0
11,32,22,0
11,33,22,0
11,34,22,0
11,35,22,0
11,36,22,0
11,37,22,0
11,38,22,0
11,39,22,0
10,39,22,0
10,38,22,0
10,37,22,0
10,36,22,0
10,35,22,0
10,34,22,0
10,33,22,0
10,32,22,0
10,31,22,0
10,30,22,0
10,29,22,0
10,28,22,0
10,27,22,0
10,26,22,0
10,25,22,0
10,24,22,0
10,23,22,0
10,22,22,0
10,21,22,0
10,20,22,0
10,19,22,0
10,18,22,0
10,17,22,0
10,16,22,0
10,15,22,0
10,14,22,0
10,13,22,0
10,12,22,0
10,11,22,0
10,10,22,0
10,9,22,0
10,8,22,0
10,7,22,0
10,6,22,0
10,5,22,0
10,4,22,0
10,3,22,0
10,2,22,0
10,1,22,0
10,0,22,0
9,0,22,0
9,1,22,0
9,2,22,0
9,3,22,0
9,4,22,0
9,5,22,0
9,6,22,0
9,7,22,0
9,8,22,0
9,9,22,0
9,10,22,0
9,11,22,0
9,12,22,0
9,13,22,0
9,14,22,0
9,15,22,0
9,16,22,0
9,17,22,0
9,18,22,0
9,19,22,0
9,20,22,0
9,21,22,0
9,22,22,0
9,23,22,0
9,24,22,0
9,25,22,0
9,26,22,0
9,27,22,0
9,28,22,0
9,29,22,0
9,30,22,0
9,31,22,0
9,32,22,0
9,33,22,0
9,34,22,0
9,35,22,0
9,36,22,0
9,37,22,0
9,38,22,0
9,39,22,0
8,39,22,0
8,38,22,0
8,37,22,0
8,36,22,0
8,35,22,0
8,34,22,0
8,33,22,0
8,32,22,0
8,31,22,0
8,30,22,0
8,29,22,0
8,28,22,0
8,27,22,0
8,26,22,0
8,25,22,0
8,24,22,0
8,23,22,0
8,22,22,0
8,21,22,0
8,20,22,0
8,19,22,0
8,18,22,0
8,17,22,0
8,16,22,0
8,15,22,0
8,14,22,0
8,13,22,0
8,12,22,0
8,11,22,0
8,10,22,0
8,9,22,0
8,8,22,0
8,7,22,0
8,6,22,0
8,5,22,0
8,4,22,0
8,3,22,0
8,2,22,0
8,1,22,0
8,0,22,0
7,0,22,0
7,1,22,0
7,2,22,0
7,3,22,0
7,4,22,0
7,5,22,0
7,6,22,0
7,7,22,0
7,8,22,0
7,9,22,0
7,10,22,0
7,11,22,0
7,12,22,0
7,13,22,0
7,14,22,0
7,15,22,0
7,16,22,0
7,17,22,0
7,18,22,0
7,19,22,0
7,20,22,0
7,21,22,0
7,22,22,0
7,23,22,0
7,24,22,0
7,25,22,0
7,26,22,0
7,27,22,0
7,28,22,0
7,29,22,0
7,30,22,0
7,31,22,0
7,32,22,0
7,33,22,0
7,34,22,0
7,35,22,0
7,36,22,0
7,37,22,0
7,38,22,0
7,39,22,0
6,39,22,0
6,38,22,0
6,37,22,0
6,36,22,0
6,35,22,0
6,34,22,0
6,33,22,0
6,32,22,0
6,31,22,0
6,30,22,0
6,29,22,0
6,28,22,0
6,27,22,0
6,26,22,0
6,25,22,0
6,24,22,0
6,23,22,0
6,22,22,0
6,21,22,0
6,20,22,0
6,19,22,0
6,18,22,0
6,17,22,0
6,16,22,0
6,15,22,0
6,14,22,0
6,13,22,0
6,12,22,0
6,11,22,0
6,10,22,0
6,9,22,0
6,8,22,0
6,7,22,0
6,6,22,0
6,5,22,0
6,4,22,0
6,3,22,0
6,2,22,0
6,1,22,0
6,0,22,0
5,0,22,0
5,1,22,0
5,2,22,0
5,3,22,0
5,4,22,0
5,5,22,0
5,6,22,0
5,7,22,0
5,8,22,0
5,9,22,0
5,10,22,0
5,11,22,0
5,12,22,0
5,13,22,0
5,14,22,0
5,15,22,0
5,16,22,0
5,17,22,0
5,18,22,0
5,19,22,0
5,20,22,0
5,21,22,0
5,22,22,0
5,23,22,0
5,24,22,0
5,25,22,0
5,26,22,0
5,27,22,0
5,28,22,0
5,29,22,0
5,30,22,0
5,31,22,0
5,32,22,0
5,33,22,0
5,34,22,0
5,35,22,0
5,36,22,0
5,37,22,0
5,38,22,0
5,39,22,0
4,39,22,0
4,38,22,0
4,37,22,0
4,36,22,0
4,35,22,0
4,34,22,0
4,33,22,0
4,32,22,0
4,31,22,0
4,30,22,0
4,29,22,0
4,28,22,0
4,27,22,0
4,26,22,0
4,25,22,0
4,24,22,0
4,23,22,0
4,22,22,0
4,21,22,0
4,20,22,0
4,19,22,0
4,18,22,0
4,17,22,0
4,16,22,0
4,15,22,0
4,14,22,0
4,13,22,0
4,12,22,0
4,11,22,0
4,10,22,0
4,9,22,0
4,8,22,0
4,7,22,0
4,6,22,0
4,5,22,0
4,4,22,0
4,3,22,0
4,2,22,0
4,1,22,0
4,0,22,0
3,0,22,0
3,1,22,0
3,2,22,0
3,3,22,0
3,4,22,0
3,5,22,0
3,6,22,0
3,7,22,0
3,8,22,0
3,9,22,0
3,10,22,0
3,11,22,0
3,12,22,0
3,13,22,0
3,14,22,0
3,15,22,0
3,16,22,0
3,17,22,0
3,18,22,0
3,19,22,0
3,20,22,0
3,21,22,0
3,22,22,0
3,23,22,0
3,24,22,0
3,25,22,0
3,26,22,0
3,27,22,0
3,28,22,0
3,29,22,0
3,30,22,0
3,31,22,0
3,32,22,0
3,33,22,0
3,34,22,0
3,35,22,0
3,36,22,0
3,37,22,0
3,38,22,0
3,39,22,0
2,39,22,0
2,38,22,0
2,37,22,0
2,36,22,0
2,35,22,0
2,34,22,0
2,33,22,0
2,32,22,0
2,31,22,0
2,30,22,0
2,29,22,0
2,28,22,0
2,27,22,0
2,26,22,0
2,25,22,0
2,24,22,0
2,23,22,0
2,22,22,0
2,21,22,0
2,20,22,0
2,19,22,0
2,18,22,0
2,17,22,0
2,16,22,0
2,15,22,0
2,14,22,0
2,13,22,0
2,12,22,0
2,11,22,0
2,10,22,0
2,9,22,0
2,8,22,0
2,7,22,0
2,6,22,0
2,5,22,0
2,4,22,0
2,3,22,0
2,2,22,0
2,1,22,0
2,0,22,0
1,0,22,0
1,1,22,0
1,2,22,0
1,3,22,0
1,4,22,0
1,5,22,0
1,6,22,0
1,7,22,0
1,8,22,0
1,9,22,0
1,10,22,0
1,11,22,0
1,12,22,0
1,13,22,0
1,14,22,0
1,15,22,0
1,16,22,0
1,17,22,0
1,18,22,0
1,19,22,0
1,20,22,0
1,21,22,0
1,22,22,0
1,23,22,0
1,24,22,0
1,25,22,0
1,26,22,0
1,27,22,0
1,28,22,0
1,29,22,0
1,30,22,0
1,31,22,0
1,32,22,0
1,33,22,0
1,34,22,0
1,35,22,0
1,36,22,0
1,37,22,0
1,38,22,0
1,39,22,0
0,39,22,0
0,38,22,0
0,37,22,0
0,36,22,0
0,35,22,0
0,34,22,0
0,33,22,0
0,32,22,0
0,31,22,0
0,30,22,0
0,29,22,0
0,28,22,0
0,27,22,0
0,26,22,0
0,25,22,0
0,24,22,0
0,23,22,0
0,22,22,0
0,21,22,0
0,20,22,0
0,19,22,0
0,18,22,0
0,17,22,0
0,16,22,0
0,15,22,0
0,14,22,0
0,13,22,0
0,12,22,0
0,11,22,0
0,10,22,0
0,9,22,0
0,8,22,0
0,7,22,0
0,6,22,0
0,5,22,0
0,4,22,0
0,3,22,0
0,2,22,0
0,1,22,0
0,0,22,0
-1,0,22,8
-1,1,22,20
-1,2,22,19
-1,3,22,20
-1,4,22,20
-1,5,22,20
-1,6,22,18
-1,7,22,0
-1,8,22,0
-1,9,22,0
-1,10,22,0
-1,11,22,0
-1,12,22,0
-1,13,22,0
-1,14,22,0
-1,15,22,0
-1,16,22,0
-1,17,22,0
-1,18,22,0
-1,19,22,0
-1,20,22,0
-1,21,22,0
-1,22,22,0
-1,23,22,0
-1,24,22,0
-1,25,22,0
-1,26,22,0
-1,27,22,0
-1,28,22,0
-1,29,22,0
-1,30,22,0
-1,31,22,0
-1,32,22,0
-1,33,22,0
-1,34,22,0
-1,35,22,0
-1,36,22,0
-1,37,22,0
-1,38,22,0
-1,39,22,0
-2,39,22,0
-2,38,22,0
-2,37,22,0
-2,36,22,0
-2,35,22,0
-2,34,22,0
-2,33,22,0
-2,32,22,0
-2,31,22,0
-2,30,22,0
-2,29,22,0
-2,28,22,0
-2,27,22,0
-2,26,22,0
-2,25,22,0
-2,24,22,0
-2,23,22,0
-2,22,22,0
-2,21,22,0
-2,20,22,0
-2,19,22,0
-2,18,22,0
-2,17,22,0
-2,16,22,0
-2,15,22,0
-2,14,22,0
-2,13,22,0
-2,12,22,0
-2,11,22,0
-2,10,22,0
-2,9,22,0
-2,8,22,0
-2,7,22,0
-2,6,22,0
-2,5,22,0
-2,4,22,20
-2,3,22,20
-2,2,22,20
-2,1,22,20
-2,0,22,20
-3,0,22,20
-3,1,22,20
-3,2,22,20
-3,3,22,20
-3,4,22,20
-3,5,22,20
-3,6,22,20
-3,7,22,20
-3,8,22,20
-3,9,22,20
-3,10,22,3
-3,11,22,0
-3,12,22,0
-3,13,22,0
-3,14,22,0
-3,15,22,0
-3,16,22,0
-3,17,22,0
-3,18,22,0
-3,19,22,0
-3,20,22,0
-3,21,22,0
-3,22,22,0
-3,23,22,0
-3,24,22,0
-3,25,22,0
-3,26,22,0
-3,27,22,0
-3,28,22,0
-3,29,22,0
-3,30,22,0
-3,31,22,0
-3,32,22,0
-3,33,22,0
-3,34,22,0
-3,35,22,0
-3,36,22,0
-3,37,22,0
-3,38,22,0
-3,39,22,0
-4,39,22,0
-4,38,22,0
-4,37,22,0
-4,36,22,0
-4,35,22,0
-4,34,22,0
-4,33,22,0
-4,32,22,0
-4,31,22,0
-4,30,22,0
-4,29,22,0
-4,28,22,0
-4,27,22,0
-4,26,22,0
-4,25,22,0
-4,24,22,0
-4,23,22,0
-4,22,22,0
-4,21,22,0
-4,20,22,0
-4,19,22,0
-4,18,22,0
-4,17,22,0
-4,16,22,0
-4,15,22,0
-4,14,22,0
-4,13,22,0
-4,12,22,0
-4,11,22,0
-4,10,22,0
-4,9,22,0
-4,8,22,0
-4,7,22,18
-4,6,22,20
-4,5,22,20
-4,4,22,20
-4,3,22,20
-4,2,22,20
-4,1,22,20
-4,0,22,20
-5,0,22,20
-5,1,22,20
-5,2,22,20
-5,3,22,20
-5,4,22,20
-5,5,22,20
-5,6,22,20
-5,7,22,20
-5,8,22,20
-5,9,22,20
-5,10,22,20
-5,11,22,20
-5,12,22,12
-5,13,22,0
-5,14,22,0
-5,15,22,0
-5,16,22,0
-5,17,22,0
-5,18,22,0
-5,19,22,0
-5,20,22,0
-5,21,22,0
-5,22,22,0
-5,23,22,0
-5,24,22,0
-5,25,22,0
-5,26,22,0
-5,27,22,0
-5,28,22,0
-5,29,22,0
-5,30,22,0
-5,31,22,0
-5,32,22,0
-5,33,22,0
-5,34,22,0
-5,35,22,0
-5,36,22,0
-5,37,22,0
-5,38,22,0
-5,39,22,0
-6,39,22,0
-6,38,22,0
-6,37,22,0
-6,36,22,0
-6,35,22,0
-6,34,22,0
-6,33,22,0
-6,32,22,0
-6,31,22,0
-6,30,22,0
-6,29,22,0
-6,28,22,0
-6,27,22,0
-6,26,22,0
-6,25,22,0
-6,24,22,0
-6,23,22,0
-6,22,22,0
-6,21,22,0
-6,20,22,0
-6,19,22,0
-6,18,22,0
-6,17,22,0
-6,16,22,0
-6,15,22,0
-6,14,22,0
-6,13,22,0
-6,12,22,0
-6,11,22,0
-6,10,22,0
-6,9,22,0
-6,8,22,20
-6,7,22,20
-6,6,22,20
-6,5,22,20
-6,4,22,20
-6,3,22,20
-6,2,22,20
-6,1,22,20
-6,0,22,20
-7,0,22,20
-7,1,22,20
-7,2,22,20
-7,3,22,20
-7,4,22,20
-7,5,22,20
-7,6,22,20
-7,7,22,20
-7,8,22,20
-7,9,22,20
-7,10,22,20
-7,11,22,20
-7,12,22,20
-7,13,22,20
-7,14,22,0
-7,15,22,0
-7,16,22,0
-7,17,22,0
-7,18,22,0
-7,19,22,0
-7,20,22,0
-7,21,22,0
-7,22,22,0
-7,23,22,0
-7,24,22,0
-7,25,22,0
-7,26,22,0
-7,27,22,0
-7,28,22,0
-7,29,22,0
-7,30,22,0
-7,31,22,0
-7,32,22,0
-7,33,22,0
-7,34,22,0
-7,35,22,0
-7,36,22,0
-7,37,22,0
-7,38,22,0
-7,39,22,0
-8,39,22,0
-8,38,22,0
-8,37,22,0
-8,36,22,0
-8,35,22,0
-8,34,22,0
-8,33,22,0
-8,32,22,0
-8,31,22,0
-8,30,22,0
-8,29,22,0
-8,28,22,0
-8,27,22,0
-8,26,22,0
-8,25,22,0
-8,24,22,0
-8,23,22,0
-8,22,22,0
-8,21,22,0
-8,20,22,0
-8,19,22,0
-8,18,22,0
-8,17,22,0
-8,16,22,0
-8,15,22,0
-8,14,22,0
-8,13,22,0
-8,12,22,0
-8,11,22,0
-8,10,22,0
-8,9,22,20
-8,8,22,20
-8,7,22,20
-8,6,22,20
-8,5,22,20
-8,4,22,20
-8,3,22,20
-8,2,22,20
-8,1,22,20
-8,0,22,20
-9,0,22,20
-9,1,22,20
-9,2,22,20
-9,3,22,20
-9,4,22,20
-9,5,22,20
-9,6,22,20
-9,7,22,20
-9,8,22,20
-9,9,22,20
-9,10,22,20
-9,11,22,20
-9,12,22,20
-9,13,22,20
-9,14,22,20
-9,15,22,0
-9,16,22,0
-9,17,22,0
-9,18,22,0
-9,19,22,0
-9,20,22,0
-9,21,22,0
-9,22,22,0
-9,23,22,0
-9,24,22,0
-9,25,22,0
-9,26,22,0
-9,27,22,0
-9,28,22,0
-9,29,22,0
-9,30,22,0
-9,31,22,0
-9,32,22,0
-9,33,22,0
-9,34,22,0
-9,35,22,0
-9,36,22,0
-9,37,22,0
-9,38,22,0
-9,39,22,0
-10,39,22,0
-10,38,22,0
-10,37,22,0
-10,36,22,0
-10,35,22,0
-10,34,22,0
-10,33,22,0
-10,32,22,0
-10,31,22,0
-10,30,22,0
-10,29,22,0
-10,28,22,0
-10,27,22,0
-10,26,22,0
-10,25,22,0
-10,24,22,0
-10,23,22,0
-10,22,22,0
-10,21,22,0
-10,20,22,0
-10,19,22,0
-10,18,22,0
-10,17,22,0
-10,16,22,0
-10,15,22,0
-10,14,22,0
-10,13,22,0
-10,12,22,0
-10,11,22,0
-10,10,22,20
-10,9,22,20
-10,8,22,20
-10,7,22,20
-10,6,22,20
-10,5,22,20
-10,4,22,20
-10,3,22,20
-10,2,22,20
-10,1,22,20
-10,0,22,20
-11,0,22,20
-11,1,22,20
-11,2,22,20
-11,3,22,20
-11,4,22,20
-11,5,22,20
-11,6,22,20
-11,7,22,20
-11,8,22,20
-11,9,22,20
-11,10,22,20
-11,11,22,20
-11,12,22,20
-11,13,22,20
-11,14,22,20
-11,15,22,0
-11,16,22,0
-11,17,22,0
-11,18,22,0
-11,19,22,0
-11,20,22,0
-11,21,22,0
-11,22,22,0
-11,23,22,0
-11,24,22,0
-11,25,22,0
-11,26,22,0
-11,27,22,0
-11,28,22,0
-11,29,22,0
-11,30,22,0
-11,31,22,0
-11,32,22,0
-11,33,22,0
-11,34,22,0
-11,35,22,0
-11,36,22,0
-11,37,22,0
-11,38,22,0
-11,39,22,0
-12,39,22,0
-12,38,22,0
-12,37,22,0
-12,36,22,0
-12,35,22,0
-12,34,22,0
-12,33,22,0
-12,32,22,0
-12,31,22,0
-12,30,22,0
-12,29,22,0
-12,28,22,0
-12,27,22,0
-12,26,22,0
-12,25,22,0
-12,24,22,0
-12,23,22,0
-12,22,22,0
-12,21,22,0
-12,20,22,0
-12,19,22,0
-12,18,22,0
-12,17,22,0
-12,16,22,0
-12,15,22,0
-12,14,22,0
-12,13,22,0
-12,12,22,0
-12,11,22,0
-12,10,22,20
-12,9,22,20
-12,8,22,20
-12,7,22,20
-12,6,22,20
-12,5,22,20
-12,4,22,20
-12,3,22,20
-12,2,22,20
-12,1,22,20
-12,0,22,20
-13,0,22,20
-13,1,22,20
-13,2,22,20
-13,3,22,20
-13,4,22,20
-13,5,22,20
-13,6,22,20
-13,7,22,20
-13,8,22,20
-13,9,22,20
